纬度,经度,SO2,NO2,PM10,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.279709,109.07048,49,104,164,4,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.279709,109.07048,49,104,164,4,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.22282,108.947144,48,78,149,3,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.22282,108.947144,48,78,149,3,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.26955,108.95903,9,72,243,6,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.26955,108.95903,9,72,243,6,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.233376,108.9049,46,106,162,4,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.233376,108.9049,46,106,162,4,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.158932,108.90696,40,54,109,3,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.158932,108.90696,40,54,109,3,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.662251,109.226196,41,33,181,4,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.662251,109.226196,41,33,181,4,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.366699,109.214211,42,68,150,3,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.366699,109.214211,42,68,150,3,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.209648,108.977669,39,99,144,3,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.209648,108.977669,39,99,144,3,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.354256,109.011482,51,82,160,4,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.354256,109.011482,51,82,160,4,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.382896,108.88327,55,38,129,3,2013/4/17,0,33,2,1,0,1,0,0,0,0,0
34.382896,108.88327,55,38,129,3,2013/4/17,1,18,2,1,0,1,0,0,0,0,0
34.259781,108.856987,31,40,318,7,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.259781,108.856987,31,40,318,7,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.261593,108.98996,24,53,182,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.261593,108.98996,24,53,182,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.279709,109.07048,31,67,262,6,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.279709,109.07048,31,67,262,6,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.22282,108.947144,36,45,198,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.22282,108.947144,36,45,198,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.26955,108.95903,50,52,150,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.26955,108.95903,50,52,150,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.233376,108.9049,35,83,349,7,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.233376,108.9049,35,83,349,7,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.35886,108.929192,51,58,317,7,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.35886,108.929192,51,58,317,7,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.158932,108.90696,35,38,178,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.158932,108.90696,35,38,178,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.662251,109.226196,22,24,233,6,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.662251,109.226196,22,24,233,6,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.366699,109.214211,28,50,249,6,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.366699,109.214211,28,50,249,6,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.209648,108.977669,34,70,182,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.209648,108.977669,34,70,182,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.354256,109.011482,20,47,310,7,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.354256,109.011482,20,47,310,7,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.382896,108.88327,26,28,160,4,2013/4/18,0,24,0,2,0,0,0,1,0,0,0
34.382896,108.88327,26,28,160,4,2013/4/18,1,12,2,4,0,0,0,1,0,0,0
34.259781,108.856987,8,34,87,3,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.259781,108.856987,8,34,87,3,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.261593,108.98996,4,48,81,3,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.261593,108.98996,4,48,81,3,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.279709,109.07048,8,68,73,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.279709,109.07048,8,68,73,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.22282,108.947144,18,37,112,3,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.22282,108.947144,18,37,112,3,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.26955,108.95903,32,34,85,3,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.26955,108.95903,32,34,85,3,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.35886,108.929192,39,47,67,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.35886,108.929192,39,47,67,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.158932,108.90696,10,34,77,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.158932,108.90696,10,34,77,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.662251,109.226196,22,19,119,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.662251,109.226196,22,19,119,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.366699,109.214211,11,52,95,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.366699,109.214211,11,52,95,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.209648,108.977669,16,67,70,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.209648,108.977669,16,67,70,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.354256,109.011482,8,37,91,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.354256,109.011482,8,37,91,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.382896,108.88327,18,25,78,1,2013/4/19,0,14,2,4,1,0,0,0,1,0,0
34.382896,108.88327,18,25,78,1,2013/4/19,1,6,2,1,0,0,0,1,0,0,0
34.259781,108.856987,15,37,70,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.259781,108.856987,15,37,70,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.261593,108.98996,10,55,65,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.261593,108.98996,10,55,65,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.279709,109.07048,33,78,62,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.279709,109.07048,33,78,62,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.22282,108.947144,28,40,81,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.22282,108.947144,28,40,81,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.158932,108.90696,13,40,72,3,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.158932,108.90696,13,40,72,3,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.662251,109.226196,26,20,82,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.662251,109.226196,26,20,82,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.209648,108.977669,23,82,64,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.209648,108.977669,23,82,64,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.354256,109.011482,11,39,77,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.354256,109.011482,11,39,77,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.382896,108.88327,16,24,59,1,2013/4/20,0,19,1,1,0,1,0,0,0,0,0
34.382896,108.88327,16,24,59,1,2013/4/20,1,8,2,1,0,1,0,0,0,0,0
34.259781,108.856987,21,40,98,4,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.259781,108.856987,21,40,98,4,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.261593,108.98996,18,84,97,4,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.261593,108.98996,18,84,97,4,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.279709,109.07048,11,106,107,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.279709,109.07048,11,106,107,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.22282,108.947144,44,55,113,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.22282,108.947144,44,55,113,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.233376,108.9049,44,94,109,4,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.233376,108.9049,44,94,109,4,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.35886,108.929192,43,55,87,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.35886,108.929192,43,55,87,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.158932,108.90696,37,39,83,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.158932,108.90696,37,39,83,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.662251,109.226196,17,22,105,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.662251,109.226196,17,22,105,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.209648,108.977669,40,103,94,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.209648,108.977669,40,103,94,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.354256,109.011482,15,45,121,4,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.354256,109.011482,15,45,121,4,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.382896,108.88327,23,28,82,3,2013/4/21,0,18,2,1,0,1,0,0,0,0,0
34.382896,108.88327,23,28,82,3,2013/4/21,1,9,5,1,0,0,0,1,0,0,0
34.259781,108.856987,13,45,125,6,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.259781,108.856987,13,45,125,6,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.261593,108.98996,6,82,123,4,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.261593,108.98996,6,82,123,4,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.279709,109.07048,6,102,109,3,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.279709,109.07048,6,102,109,3,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.22282,108.947144,28,52,142,4,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.22282,108.947144,28,52,142,4,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.35886,108.929192,31,65,93,4,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.35886,108.929192,31,65,93,4,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.158932,108.90696,12,37,95,3,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.158932,108.90696,12,37,95,3,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.662251,109.226196,30,23,155,4,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.662251,109.226196,30,23,155,4,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.209648,108.977669,26,101,121,4,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.209648,108.977669,26,101,121,4,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.354256,109.011482,10,58,155,6,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.354256,109.011482,10,58,155,6,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.382896,108.88327,25,35,230,6,2013/4/22,0,15,4,1,1,0,0,0,1,0,0
34.382896,108.88327,25,35,230,6,2013/4/22,1,9,6,1,0,1,0,0,0,0,0
34.259781,108.856987,24,82,133,4,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.259781,108.856987,24,82,133,4,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.261593,108.98996,17,83,106,3,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.261593,108.98996,17,83,106,3,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.279709,109.07048,3,104,113,3,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.279709,109.07048,3,104,113,3,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.22282,108.947144,30,80,132,3,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.22282,108.947144,30,80,132,3,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.233376,108.9049,28,98,141,4,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.233376,108.9049,28,98,141,4,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.158932,108.90696,14,37,79,1,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.158932,108.90696,14,37,79,1,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.662251,109.226196,44,43,163,6,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.662251,109.226196,44,43,163,6,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.366699,109.214211,14,67,99,3,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.366699,109.214211,14,67,99,3,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.209648,108.977669,20,85,106,3,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.209648,108.977669,20,85,106,3,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.354256,109.011482,16,64,132,4,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.354256,109.011482,16,64,132,4,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.382896,108.88327,42,49,234,6,2013/4/23,0,26,1,1,0,0,1,0,0,0,0
34.382896,108.88327,42,49,234,6,2013/4/23,1,11,2,1,0,0,1,0,0,0,0
34.259781,108.856987,80,130,154,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.259781,108.856987,80,130,154,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.261593,108.98996,34,106,134,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.261593,108.98996,34,106,134,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.279709,109.07048,3,51,135,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.279709,109.07048,3,51,135,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.22282,108.947144,31,63,152,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.22282,108.947144,31,63,152,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.26955,108.95903,15,55,160,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.26955,108.95903,15,55,160,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.233376,108.9049,36,113,156,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.233376,108.9049,36,113,156,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.35886,108.929192,47,106,96,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.35886,108.929192,47,106,96,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.35886,108.929192,23,104,260,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.35886,108.929192,23,104,260,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.158932,108.90696,32,55,127,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.158932,108.90696,32,55,127,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.662251,109.226196,36,50,142,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.662251,109.226196,36,50,142,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.366699,109.214211,19,87,121,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.366699,109.214211,19,87,121,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.209648,108.977669,26,112,132,3,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.209648,108.977669,26,112,132,3,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.354256,109.011482,19,102,179,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.354256,109.011482,19,102,179,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.382896,108.88327,43,49,105,4,2013/4/24,0,27,2,1,0,0,1,0,0,0,0
34.382896,108.88327,43,49,105,4,2013/4/24,1,14,1,1,0,0,1,0,0,0,0
34.259781,108.856987,26,88,167,4,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.259781,108.856987,26,88,167,4,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.261593,108.98996,28,93,122,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.261593,108.98996,28,93,122,3,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.279709,109.07048,20,110,115,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.279709,109.07048,20,110,115,3,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.22282,108.947144,38,125,169,4,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.22282,108.947144,38,125,169,4,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.26955,108.95903,25,94,170,4,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.26955,108.95903,25,94,170,4,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.233376,108.9049,38,125,222,6,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.233376,108.9049,38,125,222,6,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.35886,108.929192,48,92,145,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.35886,108.929192,48,92,145,3,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.158932,108.90696,43,50,150,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.158932,108.90696,43,50,150,3,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.662251,109.226196,41,52,87,1,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.662251,109.226196,41,52,87,1,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.366699,109.214211,29,92,110,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
34.366699,109.214211,29,92,110,3,2013/4/25,1,13,2,1,0,0,1,0,0,0,0
34.209648,108.977669,26,111,140,3,2013/4/25,0,29,2,1,0,0,1,0,0,0,0
